,review_id,user_id,business_id,stars,useful,funny,cool,text,date,pc1,pc2,pc3
947,ot8R6oZ0LjfW38Dvu41rXw,WMS7LyRSINc1moEgDYDo1g,PY9GRfzr4nTZeINf346QOw,4.0,1,1,1,"Ah Peppermill, home for the weekend. I enjoyed my stay at this hotel, I tend not to when there's a casino involved but I've learned to let my bf enjoy gambling while I enjoy sleep. One of the things I really liked was the landscape video slideshow, lots of Costa Rica footage which coincidentally is where my girl friends and I will be vacationing soon! Not to mention slides of Seattle which is where I'm pining to live. The large tvs are everywhere in the hotel/casino, it gives you something to look at while in line for the buffet, waiting for someone or when people watching isn't enough. We skiied for 2 days out of our 4 day trip and the Mt Rose shuttle picked us up directly in front of the hotel (in an airport shuttle, FYI: the REAL airport shuttle says Peppermill on it!) One of the first nights, we wandered around and found the bar across Biscotti's with music and singers, those singers can sing! I loved the rendition of Tainted Love. The trumpet player could use a little practice though, his playing was over powering and choppy when I think he meant to compliment the song with accents. The bar stocked Yamazaki whiskey which has been a fun find for my bf. The Island Buffet was ok, I wouldn't stand in line for it again, although there were a ton of various crab dishes and crab legs available. The spa was AMAZING. The smoke level at this casino seemed more tolerable than other casinos, Atlantis was gross in comparison. I hear they utilize air filters separately from built in systems to deal with the smoke. My favorite part of the trip was that we didn't have to rent a car, very rare for our travels.",2015-01-06 18:53:16,-0.30024686,0.75070393,-0.68485826
948,dHWr6ChwOAStJ4U-PVTtAQ,cNDBphOaZuWoYTPrEDbsLg,JJNCJWaH2KV44r9aeEBlqA,3.0,0,0,0,"Service was good, the beer it took 4 samples to figure out my taste. I went on a Tuesday night so it was only a handful of people, entertaining from the music. The chairs at the bar are not comfortable I felt like sitting on the floor. The bartender was cute lol.",2016-02-25 01:26:02,-0.040925942,-0.015091258,-1.1952564
949,rZryadXaNVISDfsc3m1Y4g,QZmtXYJFiU4LmWNBmzq6PA,AA0dFBGJKAsUEP3po6jYTg,5.0,1,0,1,"Having somehow made it 9 years without attending, I knew that going this year was a must and I was not disappointed!  Run by the folks that brought Indy Homespun: Modern Handmade, the amount and variety of vendors was impressive.  I enjoyed speaking with the makers regarding their products.  Booths were all over the Harrison Center both indoor and outdoor.  One minor complaint is that it was difficult at times to move around in the gymnasium.  Maybe putting more of the booths outside might help.

Come prepared to eat, drink, shop, and walk!  Don't forget to stop by at the raffle booth which supports two worthy charities.  

P.S.: Thanks to Yelp for being a sponsor and handing out great totes!",2017-06-18 01:24:06,-1.0747504,0.3112477,-0.34294385
950,NewY8ni6nng1G2bM4AJ3gg,QtpDAfA-6q2-8-G9sw-Rdw,aiGR53whbF3kwZjU-CdNpg,3.0,0,0,0,"Went on a Friday night to listen to some music and have some dinner.  That neighbourhood really needs revitalizing, so I am happy to see that new places are starting to sprout up.  The food was just ok...nothing super special.  The crab cakes were dry and the corn bread was burned.  As others have said, the fried chicken was a highlight.  It was really nice to have live music.  The jazz trio was really fun to listen to.  I will go back and give it another try because I love the live music.  Maybe I'd just go for drinks next time.",2012-04-29 15:07:43,0.731868,0.004182251,-0.2639004
951,-HNbVv7ZXDPjYNSVVbXFHQ,OeFaIfdtdd0DWBmyd-ed1Q,I0I2mkCOPTYVSLpc8A8VVw,5.0,2,0,1,"There were four of us and we each got a separate dish. They were all delicious.  We were so very, very fortunate to have Claire as our waitress. She was the absolute best waitress that we had at a restaurant in NO the entire week. If you can get her just ask what she would suggest.  The lobster entrée was perhaps the best. The coconut desert was ""to die for"".

I wish this restaurant would move to Atlanta GA!",2016-03-09 07:10:41,0.79177934,-0.55933505,-0.2681194
952,PzbzdQkZnNPzjB_Ber5TEQ,EcnnA4VBxSevmXX-D-pEFw,vQHE36pt0SQlUA61UXtYVQ,5.0,0,0,0,"My stylist moved out of the area so I tried Salon Dacota and saw Jesse. She was awesome! She did a great job taking my long hair to a shorter bob, and it turned out great. Very stylish and she listened to what I wanted. You could tell she had a ton of experience by the way she worked those scissors!!! It's been a week and still loving this cut!",2016-11-14 17:20:22,-1.8685576,-0.16136917,1.0349628
953,1TTw1lscW_Qp3RojISQaMg,QZtHp6yOvSVJRVTuJnbGOA,kbFwcVMsHlNNXGWRZpEYhg,5.0,0,0,0,"Good taste, good prices- no reason not to go here. 4 soups if you like that kind of thing. Also many veggie options instead of just one like some diners.",2017-10-28 18:55:49,1.7287161,0.26045063,0.42578536
954,FlFia7rlslms0dBS8-x4aw,TFhwthIABnufQjLXL2ca-w,jVJH1KfitQi87MYMh6vyMg,5.0,0,0,0,Anthony's in Pike Creek is my go to any day of the week. You can't beat the food and the atmosphere. Wish them the best with the recent expansion.,2018-07-28 23:03:37,-0.11017482,0.51204866,0.6375171
955,F3dYzwlsdTeMbFbhYpIiNQ,ygdT-L6cnuyMjWVUafeH3Q,vN6v8m4DO45Z4pp8yxxF_w,5.0,0,0,0,"First timer here in NOLA and our uber driver recommended this place to us and wow the food is amazing! We came on a Sunday afternoon so the wait was 1 hour but it was totally worth it! We ordered the banana pancake with peanut butter and the famous banana french toast! Let me tell you I have never tasted anything like this dish, we could not stop eating! I also ordered the breakfast burrito which was delicious and the Migas dish was good too. All the food had a very authentic feel, and the atmosphere was welcoming. The waiters and hosts were all very nice. I recommend this place for food over every other breakfast spot in NOLA.",2018-03-04 19:24:53,0.9555595,0.1146174,-0.5190741
956,RatWb1sU8wKzQzwiOltR7w,OccU84kvxM-g5usp8cTrzA,zAz_ROUOX0s6_Z7N3gqbHw,5.0,0,0,0,"It's my mom and I's go to for girls breakfast ((or sometimes dinner)) they are quick and yummy! We love the atmosphere and I love that we see the owners every time we are there and they are so sweet.

Great breakfast food!",2016-04-01 03:31:40,1.0666804,1.1121842,0.43119434
957,EqVm53MYw3bCAhqCrTgXQg,YUMQDyPDjFa-fRKvw8qclA,KcTLv46oThYuSujjb4EfEA,5.0,0,0,0,Our new favorite for Asian cuisine take out! Finally I don't feel greasy and heavy after eating. Food tastes fresh and prepared so well. The crab Rangoon is the best I've found since I lived in the city. Highly recommend this place.,2017-02-19 22:02:49,1.5176678,0.60329956,0.9277971
958,L0gZ4fc4pRdCZELcHvrZ3w,_kaShYTfBuDaeQTth_WU1g,FHNIvNgh3fS7VZQq2Y3dsA,5.0,1,0,0,"Very good. The wings were very tasty and the matzoh ball brisket ramen bowl was pretty amazing. The pork belly bun was good too, but it is not on the traditional bun and was on the smaller side.",2013-05-11 14:43:32,1.2676898,-0.74712825,1.1003816
959,r-qE22juQw3V6L65zUwLkA,3JUC7dFE8sKBrDrbTtSkaA,vOgQnvKbE4nMopFTjoL8Gg,4.0,0,0,0,"Great place to try if you are looking for a nice romantic place to dine in Nashville. The second floor dining area offers a great view of Nashville skyline in the evening. Food and service was excellent, and surprisingly not very expensive either (well maybe the drinks are, but not the food). The place is located in Gulch, a nice/hip area of somewhat downtown Nashville, with boutique shops and other restaurants, and parking is still relatively cheap.",2013-03-26 21:46:08,0.27066922,1.632686,-0.5258142
960,c_6FtVx-SeJkAtDEnYbhtg,Mk_6dPNx2uMNPnkCcv7esA,1aj1hnqPt3rqoB8tVRHLEA,4.0,1,0,0,"I loved this hotel! It was a little more than I wanted to spend, but so worth it. Convenient location, bar right down stairs, and I split the cost with some friends.  The rooms were awesome! Wifi wasn't free which I think is ridiculous for how much I paid and being 2014!! Valet parking is available too",2014-02-06 01:19:35,-0.7329073,0.9434014,-0.3717354
961,fkOzQOz_ZMuDwK-Rh9yRMg,HVk4LFXU_R6ShQr1bT2TKQ,UN2UmcNSI_7HKdfVvLbkgw,5.0,2,2,0,"We were the only white people there. Seriously, we walked in, and I heard ""one of these things is not like the others"" running along in my head. There's always a question of whether or not ethnic restaurants are authentic, and since I've never been to Korea, I can't say for sure, but I'm guessing it's probably pretty on track.

First of all, the kim chee. I have absolutely no idea what they brought to the table, and I decided that I'm ok with that. It all tastes good. They bring a lot of little plates, and they are very happy to bring more as you finish stuff off.

They have both tables with grills and tables without. If you get a table without, don't bother ordering meat for them to cook in the kitchen, go for the meals that come in a hot stone bowl. If you do have a grill, and order meat, they are not stingy. You will get more than enough to eat.

The decor is spare, and kind of grim. Not much on the walls, and the chairs are uncomfortable. There's a big 2nd room, that I have never seen used (but I suspect is there for larger parties). there's a bulletin board at the entrance that has all kinds of Korean events posted, and they have a bunch of Korean newsletters and things (if you were looking for community info)

Overall, I always feel a little out of place here, but it's worth it for the great food!",2006-09-12 17:07:27,0.009875111,-0.429298,-0.059645507
962,hMZSmI77S8PLSUiqAfMfqA,PdQi7-i4jI366V8Dkq41aQ,zAz_ROUOX0s6_Z7N3gqbHw,5.0,0,0,1,Perfect lunch spot. Fast friendly service. Food is pretty good. You can be in and out in 20 minutes. Great prices. I get the 1/2 sandwich and soup lunch special that comes with fries and a desert item and it costs less than $10,2017-02-12 00:53:15,0.8711962,0.32240266,-0.05997131
963,sjSG88v76N5QpDeQ1Hba1Q,-iKYTjO_ZM8Q8XDEGjajjQ,pPFv6CTFK5i8FNj8f3_pVg,2.0,1,0,0,"I have been here twice. The first time the ribs were good but the corn bread was a huge disappointment. It was super dry and crumbly. I normally love corn bread but I couldn't even make myself finish this small piece. Our server was very nice and polite so no complaints there. The second time I came was to order takeout. I purchased a groupon and in the Q&A section, someone had asked if it was valid for takeout and the answer was yes. However, when I got there and showed the staff this, they told me they have no idea why the groupon rep responded that it was valid for takeout. Ok, not a problem, I just hope they clear this up with Groupon for other customers. I was looking at the menu and I had a question and I asked one of the staff. She looked at me in a very rude and annoyed way, and told another girl to ""take care of this""  as she stomped away. She may have been the manager. The restaurant wasn't even busy and she was the one at the counter at that time.  Overall, very disappointed with the customer service. I ended up not ordering takeout because I didn't feel they would appreciate my business. Hence the two stars.",2015-08-07 01:09:06,-0.4442463,-1.4618834,-0.23225932
964,c1b7DRLIxxTx-WNmfXZpBg,9zG2PRZnMGe5F29a5NK6Rw,6LyhttbsQn6a6PDxQDojCw,3.0,1,1,1,"As soon as I got past the nice atmosphere and friendly service and tasty food, I realized that it's slightly overpriced and have had better quality hibachi in other cities.

You can only have hibachi once for the first time.
It brings joy to many people, why is it so good?  the show.  And lots of great food.

I'm going to plant this seed, don't get your expectations up, and you won't feel disappointed.  But it's worth a try for some delightful asian cuisine.  They have sushi, and ok atmosphere.  You can even hang out at the bar and just grab a drink.  why not?  what else are you going to do in Smyrna.. LOL",2011-02-16 09:19:55,0.6056329,0.18201771,0.44770953
965,AZ0eRV2jcOBg8_M0QROB_w,YcSgNmP504P1km3VxHw7hw,pSmOH4a3HNNpYM82J5ycLA,4.0,0,0,0,"Loved our breakfast at the Pancake Pantry!! We had french toast and a skillet. The amazing alternative to maple syrup was their cinnamon cream syrup. It was absolutely delicious.  The line was rather long, and didn't move really fast, but we decided it was worth the wait. Quick and friendly service.",2012-10-16 01:53:20,0.89857167,-0.5532017,0.32444075
966,3im8_KVmyzThCKusksQtVg,PNtP-21xKwQi8wZuE_fn1Q,Tvkc8tyVUwodaR1MJAw-aw,4.0,1,0,0,"I was looking for a quick lunch near my hotel and decided to try out Pizza Guys. When I walked in, I was courteously greeted and felt like a valued customer. I ordered a small pepperoni pizza for the $4.99 lunch special. It was done in about 6-7 min., much quicker than their estimated 10-15 min. The food was really good, the dough is made fresh everyday and had a nice fluffy crust. The sauce was sweet and tasty and all around a great pizza.",2016-03-08 22:28:28,-0.017871918,-0.88202536,0.21314241
